country,country_code,year,co2_pc,country_code_iso3,country_name_iso3
Libya,LBY,1957,0.23436666,LBY,Libya
Libya,LBY,1958,0.2550337,LBY,Libya
Libya,LBY,1959,0.30150807,LBY,Libya
Libya,LBY,1960,0.46386272,LBY,Libya
Libya,LBY,1961,0.76779693,LBY,Libya
Libya,LBY,1962,0.6460726,LBY,Libya
Libya,LBY,1963,0.86481655,LBY,Libya
Libya,LBY,1964,0.37816447,LBY,Libya
Libya,LBY,1965,0.5625937,LBY,Libya
Libya,LBY,1966,1.4207648,LBY,Libya
Libya,LBY,1967,9.741955,LBY,Libya
Libya,LBY,1968,15.421234,LBY,Libya
Libya,LBY,1969,17.635069,LBY,Libya
Liechtenstein,LIE,1959,0.72314537,LIE,Liechtenstein
Liechtenstein,LIE,1960,0.93550146,LIE,Liechtenstein
Liechtenstein,LIE,1961,0.99881536,LIE,Liechtenstein
Liechtenstein,LIE,1962,1.003295,LIE,Liechtenstein
Liechtenstein,LIE,1963,1.0589032,LIE,Liechtenstein
Liechtenstein,LIE,1964,3.164832,LIE,Liechtenstein
Liechtenstein,LIE,1965,3.3528528,LIE,Liechtenstein
Liechtenstein,LIE,1966,3.200419,LIE,Liechtenstein
Liechtenstein,LIE,1967,3.0982885,LIE,Liechtenstein
Liechtenstein,LIE,1968,3.6724198,LIE,Liechtenstein
Liechtenstein,LIE,1969,4.2399516,LIE,Liechtenstein
Lithuania,LTU,1830,0.00021177702,LTU,Lithuania
Lithuania,LTU,1831,0.0002502128,LTU,Lithuania
Lithuania,LTU,1832,0.00016473809,LTU,Lithuania
Lithuania,LTU,1833,0.00020265832,LTU,Lithuania
Lithuania,LTU,1850,0.0009789615,LTU,Lithuania
Lithuania,LTU,1855,0.0027570939,LTU,Lithuania
Lithuania,LTU,1858,0.003704651,LTU,Lithuania
Lithuania,LTU,1859,0.0038714828,LTU,Lithuania
Lithuania,LTU,1860,0.005041886,LTU,Lithuania
Lithuania,LTU,1861,0.0063109254,LTU,Lithuania
Lithuania,LTU,1862,0.0056095906,LTU,Lithuania
Lithuania,LTU,1863,0.0057885777,LTU,Lithuania
Lithuania,LTU,1864,0.006397897,LTU,Lithuania
Lithuania,LTU,1865,0.006025974,LTU,Lithuania
Lithuania,LTU,1866,0.018762162,LTU,Lithuania
Lithuania,LTU,1867,0.021217834,LTU,Lithuania
Lithuania,LTU,1868,0.017394725,LTU,Lithuania
Lithuania,LTU,1869,0.023252659,LTU,Lithuania
Lithuania,LTU,1870,0.024865685,LTU,Lithuania
Lithuania,LTU,1871,0.03307963,LTU,Lithuania
Lithuania,LTU,1872,0.033464793,LTU,Lithuania
Lithuania,LTU,1873,0.030949982,LTU,Lithuania
Lithuania,LTU,1874,0.037019633,LTU,Lithuania
Lithuania,LTU,1875,0.04198726,LTU,Lithuania
Lithuania,LTU,1876,0.051367693,LTU,Lithuania
Lithuania,LTU,1877,0.05165775,LTU,Lithuania
Lithuania,LTU,1878,0.066525646,LTU,Lithuania
Lithuania,LTU,1879,0.067264885,LTU,Lithuania
Lithuania,LTU,1880,0.07775671,LTU,Lithuania
Lithuania,LTU,1881,0.08070371,LTU,Lithuania
Lithuania,LTU,1882,0.08376499,LTU,Lithuania
Lithuania,LTU,1883,0.09394772,LTU,Lithuania
Lithuania,LTU,1884,0.09399331,LTU,Lithuania
Lithuania,LTU,1885,0.10088483,LTU,Lithuania
Lithuania,LTU,1886,0.10195916,LTU,Lithuania
Lithuania,LTU,1887,0.106315024,LTU,Lithuania
Lithuania,LTU,1888,0.10927602,LTU,Lithuania
Lithuania,LTU,1889,0.11629094,LTU,Lithuania
Lithuania,LTU,1890,0.129774,LTU,Lithuania
Lithuania,LTU,1891,0.1408005,LTU,Lithuania
Lithuania,LTU,1892,0.14686412,LTU,Lithuania
Lithuania,LTU,1893,0.1696286,LTU,Lithuania
Lithuania,LTU,1894,0.17024301,LTU,Lithuania
Lithuania,LTU,1895,0.19275808,LTU,Lithuania
Lithuania,LTU,1896,0.1933626,LTU,Lithuania
Lithuania,LTU,1897,0.22030339,LTU,Lithuania
Lithuania,LTU,1898,0.24347137,LTU,Lithuania
Lithuania,LTU,1899,0.27832353,LTU,Lithuania
Lithuania,LTU,1900,0.31068414,LTU,Lithuania
Lithuania,LTU,1901,0.31430486,LTU,Lithuania
Lithuania,LTU,1902,0.2991369,LTU,Lithuania
Lithuania,LTU,1903,0.28834075,LTU,Lithuania
Lithuania,LTU,1904,0.31611994,LTU,Lithuania
Lithuania,LTU,1905,0.27805686,LTU,Lithuania
Lithuania,LTU,1906,0.31252658,LTU,Lithuania
Lithuania,LTU,1907,0.3449472,LTU,Lithuania
Lithuania,LTU,1908,0.3419964,LTU,Lithuania
Lithuania,LTU,1909,0.3587505,LTU,Lithuania
Lithuania,LTU,1910,0.3524745,LTU,Lithuania
Lithuania,LTU,1911,0.36908782,LTU,Lithuania
Lithuania,LTU,1912,0.42576426,LTU,Lithuania
Lithuania,LTU,1913,0.47507134,LTU,Lithuania
Lithuania,LTU,1914,0.4404023,LTU,Lithuania
Lithuania,LTU,1915,0.41520414,LTU,Lithuania
Lithuania,LTU,1916,0.45454973,LTU,Lithuania
Lithuania,LTU,1917,0.42969045,LTU,Lithuania
Lithuania,LTU,1918,0.17602108,LTU,Lithuania
Lithuania,LTU,1919,0.15339798,LTU,Lithuania
Lithuania,LTU,1920,0.14171925,LTU,Lithuania
Lithuania,LTU,1921,0.154601,LTU,Lithuania
Lithuania,LTU,1922,0.18830797,LTU,Lithuania
Lithuania,LTU,1923,0.20630269,LTU,Lithuania
Lithuania,LTU,1924,0.24376883,LTU,Lithuania
Lithuania,LTU,1925,0.23861751,LTU,Lithuania
Lithuania,LTU,1926,0.34288955,LTU,Lithuania
Lithuania,LTU,1927,0.42279735,LTU,Lithuania
Lithuania,LTU,1928,0.46182474,LTU,Lithuania
Lithuania,LTU,1929,0.49431267,LTU,Lithuania
Lithuania,LTU,1930,0.67125696,LTU,Lithuania
Lithuania,LTU,1931,0.80376834,LTU,Lithuania
Lithuania,LTU,1932,0.9021144,LTU,Lithuania
Lithuania,LTU,1933,1.0080417,LTU,Lithuania
Lithuania,LTU,1934,1.2172853,LTU,Lithuania
Lithuania,LTU,1935,1.3749789,LTU,Lithuania
Lithuania,LTU,1936,1.5730798,LTU,Lithuania
Lithuania,LTU,1937,1.6086788,LTU,Lithuania
Lithuania,LTU,1938,1.6966807,LTU,Lithuania
Lithuania,LTU,1939,1.7148657,LTU,Lithuania
Lithuania,LTU,1940,2.050498,LTU,Lithuania
Lithuania,LTU,1941,1.7970495,LTU,Lithuania
Lithuania,LTU,1942,0.97979355,LTU,Lithuania
Lithuania,LTU,1943,1.0180274,LTU,Lithuania
Lithuania,LTU,1944,1.469772,LTU,Lithuania
Lithuania,LTU,1945,1.5434303,LTU,Lithuania
Lithuania,LTU,1946,1.7228373,LTU,Lithuania
Lithuania,LTU,1947,2.0634098,LTU,Lithuania
Lithuania,LTU,1948,2.1825652,LTU,Lithuania
Lithuania,LTU,1949,2.4675424,LTU,Lithuania
Lithuania,LTU,1950,2.8783293,LTU,Lithuania
Lithuania,LTU,1951,3.083897,LTU,Lithuania
Lithuania,LTU,1952,3.265875,LTU,Lithuania
Lithuania,LTU,1953,3.4153244,LTU,Lithuania
Lithuania,LTU,1954,3.6841528,LTU,Lithuania
Lithuania,LTU,1955,4.1278524,LTU,Lithuania
Lithuania,LTU,1956,4.4743986,LTU,Lithuania
Lithuania,LTU,1957,4.833121,LTU,Lithuania
Lithuania,LTU,1958,5.088711,LTU,Lithuania
Lithuania,LTU,1959,5.263614,LTU,Lithuania
Lithuania,LTU,1960,5.3885846,LTU,Lithuania
Lithuania,LTU,1961,5.474819,LTU,Lithuania
Lithuania,LTU,1962,5.6705775,LTU,Lithuania
Lithuania,LTU,1963,6.006879,LTU,Lithuania
Lithuania,LTU,1964,6.309259,LTU,Lithuania
Lithuania,LTU,1965,6.6112146,LTU,Lithuania
Lithuania,LTU,1966,6.901298,LTU,Lithuania
Lithuania,LTU,1967,7.1404405,LTU,Lithuania
Lithuania,LTU,1968,7.2647777,LTU,Lithuania
Lithuania,LTU,1969,7.4908566,LTU,Lithuania
Luxembourg,LUX,1945,0.08540352,LUX,Luxembourg
Luxembourg,LUX,1946,0.12222708,LUX,Luxembourg
Luxembourg,LUX,1947,0.14693683,LUX,Luxembourg
Luxembourg,LUX,1948,0.17173988,LUX,Luxembourg
Luxembourg,LUX,1949,0.1963233,LUX,Luxembourg
Luxembourg,LUX,1950,25.0401,LUX,Luxembourg
Luxembourg,LUX,1951,30.252893,LUX,Luxembourg
Luxembourg,LUX,1952,31.384087,LUX,Luxembourg
Luxembourg,LUX,1953,28.708424,LUX,Luxembourg
Luxembourg,LUX,1954,28.960892,LUX,Luxembourg
Luxembourg,LUX,1955,32.411903,LUX,Luxembourg
Luxembourg,LUX,1956,33.814045,LUX,Luxembourg
Luxembourg,LUX,1957,35.171722,LUX,Luxembourg
Luxembourg,LUX,1958,32.555756,LUX,Luxembourg
Luxembourg,LUX,1959,33.426914,LUX,Luxembourg
Luxembourg,LUX,1960,36.697018,LUX,Luxembourg
Luxembourg,LUX,1961,36.643227,LUX,Luxembourg
Luxembourg,LUX,1962,36.137028,LUX,Luxembourg
Luxembourg,LUX,1963,35.46226,LUX,Luxembourg
Luxembourg,LUX,1964,37.72329,LUX,Luxembourg
Luxembourg,LUX,1965,37.014034,LUX,Luxembourg
Luxembourg,LUX,1966,34.879032,LUX,Luxembourg
Luxembourg,LUX,1967,33.86134,LUX,Luxembourg
Luxembourg,LUX,1968,36.396896,LUX,Luxembourg
Luxembourg,LUX,1969,38.991043,LUX,Luxembourg
Macao,MAC,1954,0.1110982,MAC,Macau
Macao,MAC,1955,0.112476595,MAC,Macau
Macao,MAC,1956,0.13345265,MAC,Macau
Macao,MAC,1957,0.15574755,MAC,Macau
Macao,MAC,1958,0.15958188,MAC,Macau
Macao,MAC,1959,0.20534319,MAC,Macau
Macao,MAC,1960,0.29593903,MAC,Macau
Macao,MAC,1961,0.4016269,MAC,Macau
Macao,MAC,1962,0.5357177,MAC,Macau
Macao,MAC,1963,0.5833658,MAC,Macau
Macao,MAC,1964,0.5682584,MAC,Macau
Macao,MAC,1965,0.49655733,MAC,Macau
Macao,MAC,1966,0.5713003,MAC,Macau
Macao,MAC,1967,0.63310677,MAC,Macau
Macao,MAC,1968,0.6534131,MAC,Macau
Macao,MAC,1969,0.6601388,MAC,Macau
Madagascar,MDG,1933,0.0012155094,MDG,Madagascar
Madagascar,MDG,1934,0.002397784,MDG,Madagascar
Madagascar,MDG,1935,0.0011821769,MDG,Madagascar
Madagascar,MDG,1945,0.0020337612,MDG,Madagascar
Madagascar,MDG,1947,0.000973204,MDG,Madagascar
Madagascar,MDG,1948,0.00095599605,MDG,Madagascar
Madagascar,MDG,1949,0.0009379333,MDG,Madagascar
Madagascar,MDG,1950,0.07686453,MDG,Madagascar
Madagascar,MDG,1951,0.0604993,MDG,Madagascar
Madagascar,MDG,1952,0.07396961,MDG,Madagascar
Madagascar,MDG,1953,0.05924169,MDG,Madagascar
Madagascar,MDG,1954,0.06612629,MDG,Madagascar
Madagascar,MDG,1955,0.06772916,MDG,Madagascar
Madagascar,MDG,1956,0.06920077,MDG,Madagascar
Madagascar,MDG,1957,0.06666558,MDG,Madagascar
Madagascar,MDG,1958,0.07704379,MDG,Madagascar
Madagascar,MDG,1959,0.07505941,MDG,Madagascar
Madagascar,MDG,1960,0.078139976,MDG,Madagascar
Madagascar,MDG,1961,0.067746274,MDG,Madagascar
Madagascar,MDG,1962,0.0734847,MDG,Madagascar
Madagascar,MDG,1963,0.08352402,MDG,Madagascar
Madagascar,MDG,1964,0.08526973,MDG,Madagascar
Madagascar,MDG,1965,0.09568101,MDG,Madagascar
Madagascar,MDG,1966,0.096865885,MDG,Madagascar
Madagascar,MDG,1967,0.13729042,MDG,Madagascar
Madagascar,MDG,1968,0.14462362,MDG,Madagascar
Madagascar,MDG,1969,0.13103901,MDG,Madagascar
Malawi,MWI,1950,0.079500414,MWI,Malawi
Malawi,MWI,1951,0.08612848,MWI,Malawi
Malawi,MWI,1952,0.095092736,MWI,Malawi
Malawi,MWI,1953,0.10165451,MWI,Malawi
Malawi,MWI,1954,0.109579355,MWI,Malawi
Malawi,MWI,1955,0.12663932,MWI,Malawi
Malawi,MWI,1956,0.13519806,MWI,Malawi
Malawi,MWI,1957,0.1361844,MWI,Malawi
Malawi,MWI,1958,0.11897151,MWI,Malawi
Malawi,MWI,1959,0.12971765,MWI,Malawi
Malawi,MWI,1960,0.12081879,MWI,Malawi
Malawi,MWI,1961,0.10047468,MWI,Malawi
Malawi,MWI,1962,0.0947411,MWI,Malawi
Malawi,MWI,1963,0.08888703,MWI,Malawi
Malawi,MWI,1964,0.08246573,MWI,Malawi
Malawi,MWI,1965,0.08494814,MWI,Malawi
Malawi,MWI,1966,0.10207652,MWI,Malawi
Malawi,MWI,1967,0.085108176,MWI,Malawi
Malawi,MWI,1968,0.08799437,MWI,Malawi
Malawi,MWI,1969,0.08421599,MWI,Malawi
Malaysia,MYS,1890,0.0048424774,MYS,Malaysia
Malaysia,MYS,1891,0.01171324,MYS,Malaysia
Malaysia,MYS,1892,0.02946571,MYS,Malaysia
Malaysia,MYS,1893,0.006578975,MYS,Malaysia
Malaysia,MYS,1894,0.027583173,MYS,Malaysia
Malaysia,MYS,1895,0.061586663,MYS,Malaysia
Malaysia,MYS,1896,0.06753203,MYS,Malaysia
Malaysia,MYS,1897,0.04804374,MYS,Malaysia
Malaysia,MYS,1898,0.06507759,MYS,Malaysia
Malaysia,MYS,1899,0.059471976,MYS,Malaysia
Malaysia,MYS,1900,0.027995858,MYS,Malaysia
Malaysia,MYS,1901,0.022121226,MYS,Malaysia
Malaysia,MYS,1902,0.023205085,MYS,Malaysia
Malaysia,MYS,1903,0.022638835,MYS,Malaysia
Malaysia,MYS,1904,0.014198426,MYS,Malaysia
Malaysia,MYS,1905,0.01693022,MYS,Malaysia
Malaysia,MYS,1906,0.015015606,MYS,Malaysia
Malaysia,MYS,1907,0.035158284,MYS,Malaysia
Malaysia,MYS,1908,0.035729818,MYS,Malaysia
Malaysia,MYS,1909,0.06421489,MYS,Malaysia
Malaysia,MYS,1910,0.08736628,MYS,Malaysia
Malaysia,MYS,1912,0.006548695,MYS,Malaysia
Malaysia,MYS,1913,0.0218449,MYS,Malaysia
Malaysia,MYS,1914,0.050428744,MYS,Malaysia
Malaysia,MYS,1915,0.069266595,MYS,Malaysia
Malaysia,MYS,1916,0.18203099,MYS,Malaysia
Malaysia,MYS,1917,0.21193038,MYS,Malaysia
Malaysia,MYS,1918,0.21349983,MYS,Malaysia
Malaysia,MYS,1919,0.2399917,MYS,Malaysia
Malaysia,MYS,1920,0.3390862,MYS,Malaysia
Malaysia,MYS,1921,0.4228714,MYS,Malaysia
Malaysia,MYS,1922,0.5864455,MYS,Malaysia
Malaysia,MYS,1923,0.73946506,MYS,Malaysia
Malaysia,MYS,1924,0.70189625,MYS,Malaysia
Malaysia,MYS,1925,0.8121824,MYS,Malaysia
Malaysia,MYS,1926,0.91146773,MYS,Malaysia
Malaysia,MYS,1927,0.8859565,MYS,Malaysia
Malaysia,MYS,1928,0.9767543,MYS,Malaysia
Malaysia,MYS,1929,1.0330861,MYS,Malaysia
Malaysia,MYS,1930,0.9022109,MYS,Malaysia
Malaysia,MYS,1931,0.6514229,MYS,Malaysia
Malaysia,MYS,1932,0.42294636,MYS,Malaysia
Malaysia,MYS,1933,0.36689386,MYS,Malaysia
Malaysia,MYS,1934,0.3916276,MYS,Malaysia
Malaysia,MYS,1935,0.39977947,MYS,Malaysia
Malaysia,MYS,1936,0.44396305,MYS,Malaysia
Malaysia,MYS,1937,0.4978246,MYS,Malaysia
Malaysia,MYS,1938,0.3976751,MYS,Malaysia
Malaysia,MYS,1939,0.34723765,MYS,Malaysia
Malaysia,MYS,1940,0.51351666,MYS,Malaysia
Malaysia,MYS,1941,0.42863265,MYS,Malaysia
Malaysia,MYS,1942,0.12718852,MYS,Malaysia
Malaysia,MYS,1943,0.25011694,MYS,Malaysia
Malaysia,MYS,1944,0.20562328,MYS,Malaysia
Malaysia,MYS,1945,0.112172775,MYS,Malaysia
Malaysia,MYS,1946,0.10897332,MYS,Malaysia
Malaysia,MYS,1947,0.12143477,MYS,Malaysia
Malaysia,MYS,1948,0.20742151,MYS,Malaysia
Malaysia,MYS,1949,0.20862378,MYS,Malaysia
Malaysia,MYS,1950,0.5994059,MYS,Malaysia
Malaysia,MYS,1951,0.8342689,MYS,Malaysia
Malaysia,MYS,1952,0.9919094,MYS,Malaysia
Malaysia,MYS,1953,0.98558587,MYS,Malaysia
Malaysia,MYS,1954,1.0342258,MYS,Malaysia
Malaysia,MYS,1955,1.0674957,MYS,Malaysia
Malaysia,MYS,1956,1.0567169,MYS,Malaysia
Malaysia,MYS,1957,0.47717205,MYS,Malaysia
Malaysia,MYS,1958,0.50669795,MYS,Malaysia
Malaysia,MYS,1959,0.4104351,MYS,Malaysia
Malaysia,MYS,1960,0.52807236,MYS,Malaysia
Malaysia,MYS,1961,0.57381946,MYS,Malaysia
Malaysia,MYS,1962,0.56998205,MYS,Malaysia
Malaysia,MYS,1963,0.67750007,MYS,Malaysia
Malaysia,MYS,1964,0.83813554,MYS,Malaysia
Malaysia,MYS,1965,0.92533624,MYS,Malaysia
Malaysia,MYS,1966,1.0592049,MYS,Malaysia
Malaysia,MYS,1967,1.0652665,MYS,Malaysia
Malaysia,MYS,1968,1.0827681,MYS,Malaysia
Malaysia,MYS,1969,0.9185888,MYS,Malaysia
Mali,MLI,1959,0.008943891,MLI,Mali
Mali,MLI,1960,0.022380542,MLI,Mali
Mali,MLI,1961,0.02138669,MLI,Mali
Mali,MLI,1962,0.025024079,MLI,Mali
Mali,MLI,1963,0.031146498,MLI,Mali
Mali,MLI,1964,0.030692497,MLI,Mali
Mali,MLI,1965,0.034022283,MLI,Mali
Mali,MLI,1966,0.032280795,MLI,Mali
Mali,MLI,1967,0.0373072,MLI,Mali
Mali,MLI,1968,0.032526124,MLI,Mali
Mali,MLI,1969,0.026096452,MLI,Mali
Malta,MLT,1950,0.8330522,MLT,Malta
Malta,MLT,1951,0.85362166,MLT,Malta
Malta,MLT,1952,0.7930918,MLT,Malta
Malta,MLT,1953,0.74618876,MLT,Malta
Malta,MLT,1954,0.9809531,MLT,Malta
Malta,MLT,1955,1.0710453,MLT,Malta
Malta,MLT,1956,0.9203632,MLT,Malta
Malta,MLT,1957,0.9532846,MLT,Malta
Malta,MLT,1958,1.0010504,MLT,Malta
Malta,MLT,1959,1.1756351,MLT,Malta
Malta,MLT,1960,1.029985,MLT,Malta
Malta,MLT,1961,0.885947,MLT,Malta
Malta,MLT,1962,0.997764,MLT,Malta
Malta,MLT,1963,1.244237,MLT,Malta
Malta,MLT,1964,1.5155507,MLT,Malta
Malta,MLT,1965,1.4436344,MLT,Malta
Malta,MLT,1966,1.2712964,MLT,Malta
Malta,MLT,1967,1.6067197,MLT,Malta
Malta,MLT,1968,1.9706537,MLT,Malta
Malta,MLT,1969,2.0082152,MLT,Malta
Mauritania,MRT,1959,0.04103478,MRT,Mauritania
Mauritania,MRT,1960,0.04444946,MRT,Mauritania
Mauritania,MRT,1961,0.05629102,MRT,Mauritania
Mauritania,MRT,1962,0.07166196,MRT,Mauritania
Mauritania,MRT,1963,0.09842572,MRT,Mauritania
Mauritania,MRT,1964,0.12758812,MRT,Mauritania
Mauritania,MRT,1965,0.17044617,MRT,Mauritania
Mauritania,MRT,1966,0.18429846,MRT,Mauritania
Mauritania,MRT,1967,0.1970956,MRT,Mauritania
Mauritania,MRT,1968,0.22662136,MRT,Mauritania
Mauritania,MRT,1969,0.25760174,MRT,Mauritania
Mauritius,MUS,1950,0.38343862,MUS,Mauritius
Mauritius,MUS,1951,0.25727865,MUS,Mauritius
Mauritius,MUS,1952,0.31564268,MUS,Mauritius
Mauritius,MUS,1953,0.32672817,MUS,Mauritius
Mauritius,MUS,1954,0.31915995,MUS,Mauritius
Mauritius,MUS,1955,0.21387842,MUS,Mauritius
Mauritius,MUS,1956,0.35771644,MUS,Mauritius
Mauritius,MUS,1957,0.34872323,MUS,Mauritius
Mauritius,MUS,1958,0.32271564,MUS,Mauritius
Mauritius,MUS,1959,0.33617663,MUS,Mauritius
Mauritius,MUS,1960,0.26389468,MUS,Mauritius
Mauritius,MUS,1961,0.26982686,MUS,Mauritius
Mauritius,MUS,1962,0.35846034,MUS,Mauritius
Mauritius,MUS,1963,0.28992292,MUS,Mauritius
Mauritius,MUS,1964,0.41786394,MUS,Mauritius
Mauritius,MUS,1965,0.40404534,MUS,Mauritius
Mauritius,MUS,1966,0.357509,MUS,Mauritius
Mauritius,MUS,1967,0.6353811,MUS,Mauritius
Mauritius,MUS,1968,0.7976299,MUS,Mauritius
Mauritius,MUS,1969,0.702416,MUS,Mauritius
Mexico,MEX,1856,0.00095851073,MEX,Mexico
Mexico,MEX,1857,0.0008691696,MEX,Mexico
Mexico,MEX,1858,0.0018121735,MEX,Mexico
Mexico,MEX,1859,0.0009232169,MEX,Mexico
Mexico,MEX,1860,0.0005775319,MEX,Mexico
Mexico,MEX,1861,0.001331543,MEX,Mexico
Mexico,MEX,1862,0.003703798,MEX,Mexico
Mexico,MEX,1863,0.0024288695,MEX,Mexico
Mexico,MEX,1864,0.00068700104,MEX,Mexico
Mexico,MEX,1865,0.002273419,MEX,Mexico
Mexico,MEX,1866,0.0039144065,MEX,Mexico
Mexico,MEX,1867,0.0016994319,MEX,Mexico
Mexico,MEX,1868,0.0012793979,MEX,Mexico
Mexico,MEX,1869,0.0003931628,MEX,Mexico
Mexico,MEX,1870,0.0011390273,MEX,Mexico
Mexico,MEX,1871,0.001367033,MEX,Mexico
Mexico,MEX,1872,0.002698022,MEX,Mexico
Mexico,MEX,1873,0.0035214568,MEX,Mexico
Mexico,MEX,1874,0.0036017783,MEX,Mexico
Mexico,MEX,1875,0.0038538147,MEX,Mexico
Mexico,MEX,1876,0.003863628,MEX,Mexico
Mexico,MEX,1877,0.004720613,MEX,Mexico
Mexico,MEX,1878,0.006142203,MEX,Mexico
Mexico,MEX,1879,0.007914399,MEX,Mexico
Mexico,MEX,1880,0.008619002,MEX,Mexico
Mexico,MEX,1881,0.0055783545,MEX,Mexico
Mexico,MEX,1882,0.0075347214,MEX,Mexico
Mexico,MEX,1883,0.0078541245,MEX,Mexico
Mexico,MEX,1884,0.0066533433,MEX,Mexico
Mexico,MEX,1885,0.0058702044,MEX,Mexico
Mexico,MEX,1886,0.008031494,MEX,Mexico
Mexico,MEX,1887,0.015524154,MEX,Mexico
Mexico,MEX,1888,0.020622699,MEX,Mexico
Mexico,MEX,1889,0.026079116,MEX,Mexico
Mexico,MEX,1890,0.039537333,MEX,Mexico
Mexico,MEX,1891,0.094419554,MEX,Mexico
Mexico,MEX,1892,0.13667779,MEX,Mexico
Mexico,MEX,1893,0.11807741,MEX,Mexico
Mexico,MEX,1894,0.12757093,MEX,Mexico
Mexico,MEX,1895,0.1217248,MEX,Mexico
Mexico,MEX,1896,0.13116626,MEX,Mexico
Mexico,MEX,1897,0.18134868,MEX,Mexico
Mexico,MEX,1898,0.20253628,MEX,Mexico
Mexico,MEX,1899,0.2488691,MEX,Mexico
Mexico,MEX,1900,0.2642491,MEX,Mexico
Mexico,MEX,1901,0.31311664,MEX,Mexico
Mexico,MEX,1902,0.3373004,MEX,Mexico
Mexico,MEX,1903,0.39364615,MEX,Mexico
Mexico,MEX,1904,0.418555,MEX,Mexico
Mexico,MEX,1905,0.44187477,MEX,Mexico
Mexico,MEX,1906,0.45906234,MEX,Mexico
Mexico,MEX,1907,0.5038305,MEX,Mexico
Mexico,MEX,1908,0.4968962,MEX,Mexico
Mexico,MEX,1909,0.49802184,MEX,Mexico
Mexico,MEX,1910,0.5077544,MEX,Mexico
Mexico,MEX,1911,0.76601315,MEX,Mexico
Mexico,MEX,1912,0.74691576,MEX,Mexico
Mexico,MEX,1913,0.935312,MEX,Mexico
Mexico,MEX,1914,0.8214157,MEX,Mexico
Mexico,MEX,1915,1.087278,MEX,Mexico
Mexico,MEX,1916,1.2699639,MEX,Mexico
Mexico,MEX,1917,1.8977097,MEX,Mexico
Mexico,MEX,1918,2.2387018,MEX,Mexico
Mexico,MEX,1919,2.9210167,MEX,Mexico
Mexico,MEX,1920,5.3269854,MEX,Mexico
Mexico,MEX,1921,6.2183194,MEX,Mexico
Mexico,MEX,1922,5.8179207,MEX,Mexico
Mexico,MEX,1923,4.861611,MEX,Mexico
Mexico,MEX,1924,4.5062857,MEX,Mexico
Mexico,MEX,1925,3.7061944,MEX,Mexico
Mexico,MEX,1926,2.8677933,MEX,Mexico
Mexico,MEX,1927,2.0584326,MEX,Mexico
Mexico,MEX,1928,1.5104109,MEX,Mexico
Mexico,MEX,1929,1.3680644,MEX,Mexico
Mexico,MEX,1930,1.2414695,MEX,Mexico
Mexico,MEX,1931,0.9994197,MEX,Mexico
Mexico,MEX,1932,0.94686073,MEX,Mexico
Mexico,MEX,1933,1.0050838,MEX,Mexico
Mexico,MEX,1934,1.0683721,MEX,Mexico
Mexico,MEX,1935,1.1932687,MEX,Mexico
Mexico,MEX,1936,1.2027472,MEX,Mexico
Mexico,MEX,1937,1.337558,MEX,Mexico
Mexico,MEX,1938,1.2805452,MEX,Mexico
Mexico,MEX,1939,1.1699218,MEX,Mexico
Mexico,MEX,1940,1.1699253,MEX,Mexico
Mexico,MEX,1941,1.106027,MEX,Mexico
Mexico,MEX,1942,0.9031377,MEX,Mexico
Mexico,MEX,1943,0.8771556,MEX,Mexico
Mexico,MEX,1944,0.8955317,MEX,Mexico
Mexico,MEX,1945,0.9730897,MEX,Mexico
Mexico,MEX,1946,1.0590736,MEX,Mexico
Mexico,MEX,1947,1.1733247,MEX,Mexico
Mexico,MEX,1948,1.1795105,MEX,Mexico
Mexico,MEX,1949,1.0834855,MEX,Mexico
Mexico,MEX,1950,1.1058314,MEX,Mexico
Mexico,MEX,1951,1.2319492,MEX,Mexico
Mexico,MEX,1952,1.2792016,MEX,Mexico
Mexico,MEX,1953,1.2276745,MEX,Mexico
Mexico,MEX,1954,1.1794058,MEX,Mexico
Mexico,MEX,1955,1.2531196,MEX,Mexico
Mexico,MEX,1956,1.2929358,MEX,Mexico
Mexico,MEX,1957,1.46823,MEX,Mexico
Mexico,MEX,1958,1.5620531,MEX,Mexico
Mexico,MEX,1959,1.6360216,MEX,Mexico
Mexico,MEX,1960,1.7168945,MEX,Mexico
Mexico,MEX,1961,1.7218182,MEX,Mexico
Mexico,MEX,1962,1.6290572,MEX,Mexico
Mexico,MEX,1963,1.6399189,MEX,Mexico
Mexico,MEX,1964,1.7763104,MEX,Mexico
Mexico,MEX,1965,1.7410264,MEX,Mexico
Mexico,MEX,1966,1.8114763,MEX,Mexico
Mexico,MEX,1967,1.9511447,MEX,Mexico
Mexico,MEX,1968,1.9695944,MEX,Mexico
Mexico,MEX,1969,2.0753517,MEX,Mexico
Moldova,MDA,1830,0.00024206594,MDA,Moldova
Moldova,MDA,1831,0.0002868224,MDA,Moldova
Moldova,MDA,1832,0.0001898953,MDA,Moldova
Moldova,MDA,1833,0.00023552224,MDA,Moldova
Moldova,MDA,1850,0.0012482862,MDA,Moldova
Moldova,MDA,1855,0.0036141363,MDA,Moldova
Moldova,MDA,1858,0.004937065,MDA,Moldova
Moldova,MDA,1859,0.0051884307,MDA,Moldova
Moldova,MDA,1860,0.0067932284,MDA,Moldova
Moldova,MDA,1861,0.008549448,MDA,Moldova
Moldova,MDA,1862,0.00764188,MDA,Moldova
Moldova,MDA,1863,0.007929686,MDA,Moldova
