country,country_code,year,co2_pc,country_code_iso3
European Union (27),,2023,5.514157,
European Union (27),,2024,5.388372,
European Union (28),,1750,0.0803847,
European Union (28),,1760,0.0872308,
European Union (28),,1770,0.10447165,
European Union (28),,1780,0.121898904,
European Union (28),,1790,0.15075205,
European Union (28),,1800,0.23700699,
European Union (28),,1801,0.22960255,
European Union (28),,1802,0.28796786,
European Union (28),,1803,0.2091292,
European Union (28),,1804,0.22345898,
European Union (28),,1805,0.21838859,
European Union (28),,1806,0.2273032,
European Union (28),,1807,0.2499998,
European Union (28),,1808,0.24347769,
European Union (28),,1809,0.24765113,
European Union (28),,1810,0.26692387,
European Union (28),,1811,0.26896587,
European Union (28),,1812,0.27032396,
European Union (28),,1813,0.26971045,
European Union (28),,1814,0.27310997,
European Union (28),,1815,0.2785409,
European Union (28),,1816,0.28710768,
European Union (28),,1817,0.30723178,
European Union (28),,1818,0.31629607,
European Union (28),,1819,0.30987597,
European Union (28),,1820,0.30510423,
European Union (28),,1821,0.30983576,
European Union (28),,1822,0.31848735,
European Union (28),,1823,0.32945693,
European Union (28),,1824,0.3332262,
European Union (28),,1825,0.3480896,
European Union (28),,1826,0.34774944,
European Union (28),,1827,0.36894736,
European Union (28),,1828,0.3702508,
European Union (28),,1829,0.36375403,
European Union (28),,1830,0.48585513,
European Union (28),,1831,0.4492146,
European Union (28),,1832,0.4351939,
European Union (28),,1833,0.4354689,
European Union (28),,1834,0.46297935,
European Union (28),,1835,0.5008439,
European Union (28),,1836,0.5455645,
European Union (28),,1837,0.534652,
European Union (28),,1838,0.5300597,
European Union (28),,1839,0.5436063,
European Union (28),,1840,0.5854227,
European Union (28),,1841,0.596995,
European Union (28),,1842,0.6265224,
European Union (28),,1843,0.63382024,
European Union (28),,1844,0.6706782,
European Union (28),,1845,0.722836,
European Union (28),,1846,0.7238351,
European Union (28),,1847,0.7727386,
European Union (28),,1848,0.77344185,
European Union (28),,1849,0.81752604,
European Union (28),,1850,0.86164224,
European Union (28),,1851,0.8426513,
European Union (28),,1852,0.8691626,
European Union (28),,1853,0.8937509,
European Union (28),,1854,1.0538716,
European Union (28),,1855,1.0457138,
European Union (28),,1856,1.1120341,
European Union (28),,1857,1.1123431,
European Union (28),,1858,1.1178253,
European Union (28),,1859,1.1707032,
European Union (28),,1860,1.2864296,
European Union (28),,1861,1.3612556,
European Union (28),,1862,1.3731095,
European Union (28),,1863,1.4363108,
European Union (28),,1864,1.5383955,
European Union (28),,1865,1.6363795,
European Union (28),,1866,1.6724048,
European Union (28),,1867,1.7386632,
European Union (28),,1868,1.7470814,
European Union (28),,1869,1.8143995,
European Union (28),,1870,1.8251619,
European Union (28),,1871,1.9263806,
European Union (28),,1872,2.0656242,
European Union (28),,1873,2.1597412,
European Union (28),,1874,1.9815382,
European Union (28),,1875,2.1681218,
European Union (28),,1876,2.1962407,
European Union (28),,1877,2.1728933,
European Union (28),,1878,2.1710007,
European Union (28),,1879,2.2238069,
European Union (28),,1880,2.4803865,
European Union (28),,1881,2.5260592,
European Union (28),,1882,2.5904615,
European Union (28),,1883,2.7117848,
European Union (28),,1884,2.671999,
European Union (28),,1885,2.6546502,
European Union (28),,1886,2.6301422,
European Union (28),,1887,2.7082317,
European Union (28),,1888,2.8479977,
European Union (28),,1889,2.9554074,
European Union (28),,1890,3.0610015,
European Union (28),,1891,3.135599,
European Union (28),,1892,3.0559788,
European Union (28),,1893,2.929581,
European Union (28),,1894,3.1590288,
European Union (28),,1895,3.202622,
European Union (28),,1896,3.3252127,
European Union (28),,1897,3.4484835,
European Union (28),,1898,3.51646,
European Union (28),,1899,3.697574,
European Union (28),,1900,3.82925,
European Union (28),,1901,3.758278,
European Union (28),,1902,3.735177,
European Union (28),,1903,3.867514,
European Union (28),,1904,3.8864667,
European Union (28),,1905,3.996093,
European Union (28),,1906,4.064854,
European Union (28),,1907,4.46023,
European Union (28),,1908,4.493511,
European Union (28),,1909,4.4529696,
European Union (28),,1910,4.496456,
European Union (28),,1911,4.5782714,
European Union (28),,1912,4.713244,
European Union (28),,1913,5.0977616,
European Union (28),,1914,4.5379343,
European Union (28),,1915,4.306463,
European Union (28),,1916,4.504356,
European Union (28),,1917,4.462747,
European Union (28),,1918,4.1871643,
European Union (28),,1919,3.5400312,
European Union (28),,1920,4.142802,
European Union (28),,1921,3.7692292,
European Union (28),,1922,4.1477947,
European Union (28),,1923,3.9104593,
European Union (28),,1924,4.48074,
European Union (28),,1925,4.4007134,
European Union (28),,1926,3.6750362,
European Union (28),,1927,4.654263,
European Union (28),,1928,4.6169214,
European Union (28),,1929,4.973838,
European Union (28),,1930,4.565655,
European Union (28),,1931,4.1302466,
European Union (28),,1932,3.7226548,
European Union (28),,1933,3.77142,
European Union (28),,1934,4.042269,
European Union (28),,1935,4.163771,
European Union (28),,1936,4.3301764,
European Union (28),,1937,4.7204914,
European Union (28),,1938,4.673912,
European Union (28),,1939,4.750566,
European Union (28),,1940,4.938111,
European Union (28),,1941,4.868481,
European Union (28),,1942,4.889578,
European Union (28),,1943,4.9023576,
European Union (28),,1944,4.379985,
European Union (28),,1945,2.5375226,
European Union (28),,1946,3.5231216,
European Union (28),,1947,3.9627154,
European Union (28),,1948,4.282501,
European Union (28),,1949,4.5875287,
European Union (28),,1950,4.697301,
European Union (28),,1951,5.1806912,
European Union (28),,1952,5.252125,
European Union (28),,1953,5.3158994,
European Union (28),,1954,5.555685,
European Union (28),,1955,5.9113703,
European Union (28),,1956,6.174919,
European Union (28),,1957,6.266566,
European Union (28),,1958,6.138997,
European Union (28),,1959,6.1380825,
European Union (28),,1960,6.574462,
European Union (28),,1961,6.7764754,
European Union (28),,1962,7.106087,
European Union (28),,1963,7.4513006,
European Union (28),,1964,7.713096,
European Union (28),,1965,7.7624817,
European Union (28),,1966,7.8848863,
European Union (28),,1967,7.912991,
European Union (28),,1968,8.292033,
European Union (28),,1969,8.739241,
European Union (28),,1970,9.060367,
European Union (28),,1971,9.235813,
European Union (28),,1972,9.436592,
European Union (28),,1973,9.789879,
European Union (28),,1974,9.599429,
European Union (28),,1975,9.364938,
European Union (28),,1976,9.922457,
European Union (28),,1977,9.809117,
European Union (28),,1978,10.0532875,
European Union (28),,1979,10.334582,
European Union (28),,1980,10.066234,
European Union (28),,1981,9.523528,
European Union (28),,1982,9.270386,
European Union (28),,1983,9.148555,
European Union (28),,1984,9.165867,
European Union (28),,1985,9.328635,
European Union (28),,1986,9.286795,
European Union (28),,1987,9.338558,
European Union (28),,1988,9.216925,
European Union (28),,1989,9.287519,
European Union (28),,1990,9.368501,
European Union (28),,1991,9.2154045,
European Union (28),,1992,8.888336,
European Union (28),,1993,8.688929,
European Union (28),,1994,8.616594,
European Union (28),,1995,8.68185,
European Union (28),,1996,8.890905,
European Union (28),,1997,8.693403,
European Union (28),,1998,8.681943,
European Union (28),,1999,8.5465765,
European Union (28),,2000,8.567044,
European Union (28),,2001,8.6807995,
European Union (28),,2002,8.61748,
European Union (28),,2003,8.768845,
European Union (28),,2004,8.752156,
European Union (28),,2005,8.694742,
European Union (28),,2006,8.696502,
European Union (28),,2007,8.547993,
European Union (28),,2008,8.331926,
European Union (28),,2009,7.61576,
European Union (28),,2010,7.8159466,
European Union (28),,2011,7.5191064,
European Union (28),,2012,7.403935,
European Union (28),,2013,7.2103806,
European Union (28),,2014,6.8480864,
European Union (28),,2015,6.906373,
European Union (28),,2016,6.840079,
European Union (28),,2017,6.846633,
European Union (28),,2018,6.681291,
European Union (28),,2019,6.3553524,
European Union (28),,2020,5.733151,
European Union (28),,2021,6.100095,
European Union (28),,2022,5.8923383,
European Union (28),,2023,5.377633,
European Union (28),,2024,5.273553,
High-income countries,,1750,0.050396696,
High-income countries,,1760,0.054560658,
High-income countries,,1770,0.065197945,
High-income countries,,1780,0.07590808,
High-income countries,,1790,0.0937066,
High-income countries,,1800,0.14784773,
High-income countries,,1801,0.14355788,
High-income countries,,1802,0.18001159,
High-income countries,,1803,0.13124226,
High-income countries,,1804,0.14043653,
High-income countries,,1805,0.13744363,
High-income countries,,1806,0.14309351,
High-income countries,,1807,0.15757045,
High-income countries,,1808,0.15370691,
High-income countries,,1809,0.15650302,
High-income countries,,1810,0.16884178,
High-income countries,,1811,0.17054231,
High-income countries,,1812,0.1718405,
High-income countries,,1813,0.1719344,
High-income countries,,1814,0.17456907,
High-income countries,,1815,0.17848738,
High-income countries,,1816,0.18449242,
High-income countries,,1817,0.19781925,
High-income countries,,1818,0.2041938,
High-income countries,,1819,0.20036897,
High-income countries,,1820,0.19768696,
High-income countries,,1821,0.20109747,
High-income countries,,1822,0.20693344,
High-income countries,,1823,0.21421674,
High-income countries,,1824,0.21715981,
High-income countries,,1825,0.22720857,
High-income countries,,1826,0.22775854,
High-income countries,,1827,0.24189727,
High-income countries,,1828,0.24330814,
High-income countries,,1829,0.23992562,
High-income countries,,1830,0.31924513,
High-income countries,,1831,0.29630154,
High-income countries,,1832,0.2898585,
High-income countries,,1833,0.29162204,
High-income countries,,1834,0.30851036,
High-income countries,,1835,0.33581287,
High-income countries,,1836,0.3656577,
High-income countries,,1837,0.36037245,
High-income countries,,1838,0.35628226,
High-income countries,,1839,0.36616302,
High-income countries,,1840,0.3935887,
High-income countries,,1841,0.40166977,
High-income countries,,1842,0.42221197,
High-income countries,,1843,0.42861596,
High-income countries,,1844,0.4563566,
High-income countries,,1845,0.49472508,
High-income countries,,1846,0.49928394,
High-income countries,,1847,0.5366004,
High-income countries,,1848,0.54133487,
High-income countries,,1849,0.5723544,
High-income countries,,1850,0.60362184,
High-income countries,,1851,0.60497016,
High-income countries,,1852,0.62664413,
High-income countries,,1853,0.6502768,
High-income countries,,1854,0.7570122,
High-income countries,,1855,0.7655969,
High-income countries,,1856,0.8098676,
High-income countries,,1857,0.81120676,
High-income countries,,1858,0.81506056,
High-income countries,,1859,0.8556615,
High-income countries,,1860,0.93130654,
High-income countries,,1861,0.97073007,
High-income countries,,1862,0.9810327,
High-income countries,,1863,1.0377358,
High-income countries,,1864,1.1098496,
High-income countries,,1865,1.1682334,
High-income countries,,1866,1.1936162,
High-income countries,,1867,1.269604,
High-income countries,,1868,1.2945166,
High-income countries,,1869,1.3614932,
High-income countries,,1870,1.378194,
High-income countries,,1871,1.4504739,
High-income countries,,1872,1.5918834,
High-income countries,,1873,1.676446,
High-income countries,,1874,1.5558901,
High-income countries,,1875,1.6700805,
High-income countries,,1876,1.677059,
High-income countries,,1877,1.6932169,
High-income countries,,1878,1.683934,
High-income countries,,1879,1.7874957,
High-income countries,,1880,1.9998181,
High-income countries,,1881,2.049655,
High-income countries,,1882,2.1438863,
High-income countries,,1883,2.256551,
High-income countries,,1884,2.2597406,
High-income countries,,1885,2.2540586,
High-income countries,,1886,2.2653134,
High-income countries,,1887,2.3524413,
High-income countries,,1888,2.581544,
High-income countries,,1889,2.5524945,
High-income countries,,1890,2.748756,
High-income countries,,1891,2.8494596,
High-income countries,,1892,2.8384156,
High-income countries,,1893,2.767047,
High-income countries,,1894,2.8375454,
High-income countries,,1895,2.9704728,
High-income countries,,1896,3.036085,
High-income countries,,1897,3.1428149,
High-income countries,,1898,3.2760365,
High-income countries,,1899,3.541233,
High-income countries,,1900,3.691331,
High-income countries,,1901,3.7631977,
High-income countries,,1902,3.816558,
High-income countries,,1903,4.1181493,
High-income countries,,1904,4.1062717,
High-income countries,,1905,4.3352146,
High-income countries,,1906,4.4654145,
High-income countries,,1907,5.0036225,
High-income countries,,1908,4.732164,
High-income countries,,1909,4.8811474,
High-income countries,,1910,5.0785646,
High-income countries,,1911,5.1069236,
High-income countries,,1912,5.3402243,
High-income countries,,1913,5.7346706,
High-income countries,,1914,5.161418,
High-income countries,,1915,5.0540676,
High-income countries,,1916,5.4262824,
High-income countries,,1917,5.6396065,
High-income countries,,1918,5.541424,
High-income countries,,1919,4.703349,
High-income countries,,1920,5.430652,
High-income countries,,1921,4.6614184,
High-income countries,,1922,4.857408,
High-income countries,,1923,5.4922214,
High-income countries,,1924,5.4367614,
High-income countries,,1925,5.4332156,
High-income countries,,1926,5.2819614,
High-income countries,,1927,5.731752,
High-income countries,,1928,5.6393065,
High-income countries,,1929,6.0058994,
High-income countries,,1930,5.4453263,
High-income countries,,1931,4.7871165,
High-income countries,,1932,4.2339005,
High-income countries,,1933,4.4153147,
High-income countries,,1934,4.7343774,
High-income countries,,1935,4.896436,
High-income countries,,1936,5.3431053,
High-income countries,,1937,5.6627717,
High-income countries,,1938,5.240133,
High-income countries,,1939,5.49344,
High-income countries,,1940,5.9405704,
High-income countries,,1941,6.067984,
High-income countries,,1942,6.091939,
High-income countries,,1943,6.1780863,
High-income countries,,1944,6.179561,
High-income countries,,1945,5.035793,
High-income countries,,1946,5.4053087,
High-income countries,,1947,6.017794,
High-income countries,,1948,6.2858257,
High-income countries,,1949,5.9156413,
High-income countries,,1950,6.3850513,
High-income countries,,1951,6.742439,
High-income countries,,1952,6.6766677,
High-income countries,,1953,6.774452,
High-income countries,,1954,6.7515726,
High-income countries,,1955,7.2365746,
High-income countries,,1956,7.570254,
High-income countries,,1957,7.604003,
High-income countries,,1958,7.4269595,
High-income countries,,1959,7.525466,
High-income countries,,1960,7.829577,
High-income countries,,1961,7.9348,
High-income countries,,1962,8.227491,
High-income countries,,1963,8.58726,
High-income countries,,1964,8.92976,
High-income countries,,1965,9.156473,
High-income countries,,1966,9.437553,
High-income countries,,1967,9.705954,
High-income countries,,1968,10.095649,
High-income countries,,1969,10.615594,
High-income countries,,1970,11.261438,
High-income countries,,1971,11.441442,
High-income countries,,1972,11.843428,
High-income countries,,1973,12.300548,
High-income countries,,1974,12.028016,
High-income countries,,1975,11.715559,
High-income countries,,1976,12.249013,
High-income countries,,1977,12.371822,
High-income countries,,1978,12.607898,
High-income countries,,1979,12.78708,
High-income countries,,1980,12.54672,
High-income countries,,1981,12.005674,
High-income countries,,1982,11.597921,
High-income countries,,1983,11.519757,
High-income countries,,1984,11.69934,
High-income countries,,1985,11.876264,
High-income countries,,1986,11.8183565,
High-income countries,,1987,11.958485,
High-income countries,,1988,12.241071,
High-income countries,,1989,12.312992,
High-income countries,,1990,12.6765585,
High-income countries,,1991,12.865694,
High-income countries,,1992,12.095524,
High-income countries,,1993,12.050728,
High-income countries,,1994,11.957617,
High-income countries,,1995,11.989583,
High-income countries,,1996,12.21732,
High-income countries,,1997,12.093562,
High-income countries,,1998,12.006269,
High-income countries,,1999,12.088723,
High-income countries,,2000,12.375596,
High-income countries,,2001,12.316975,
High-income countries,,2002,12.32114,
High-income countries,,2003,12.475372,
High-income countries,,2004,12.563851,
High-income countries,,2005,12.548991,
High-income countries,,2006,12.526749,
High-income countries,,2007,12.535447,
High-income countries,,2008,12.249471,
High-income countries,,2009,11.445324,
High-income countries,,2010,11.84526,
High-income countries,,2011,11.69413,
High-income countries,,2012,11.557316,
High-income countries,,2013,11.46286,
High-income countries,,2014,11.253054,
High-income countries,,2015,11.123782,
High-income countries,,2016,10.94839,
High-income countries,,2017,10.889754,
High-income countries,,2018,10.938764,
High-income countries,,2019,10.68583,
High-income countries,,2020,9.785993,
High-income countries,,2021,10.259775,
High-income countries,,2022,10.153266,
High-income countries,,2023,9.833445,
High-income countries,,2024,9.793883,
Low-income countries,,1905,0.00017616761,
Low-income countries,,1909,0.0018863296,
Low-income countries,,1910,0.0023608976,
Low-income countries,,1911,0.002784682,
Low-income countries,,1912,0.0034589518,
Low-income countries,,1913,0.0039894837,
Low-income countries,,1914,0.0056582596,
Low-income countries,,1915,0.007000777,
Low-income countries,,1916,0.0057666562,
Low-income countries,,1918,0.0055709705,
Low-income countries,,1919,0.006537513,
Low-income countries,,1920,0.008467396,
Low-income countries,,1921,0.009101564,
Low-income countries,,1922,0.010103705,
Low-income countries,,1923,0.012789126,
Low-income countries,,1924,0.013930189,
Low-income countries,,1925,0.020173943,
Low-income countries,,1926,0.022177128,
Low-income countries,,1927,0.023197098,
Low-income countries,,1928,0.02645311,
Low-income countries,,1929,0.02983327,
Low-income countries,,1930,0.029067477,
Low-income countries,,1931,0.02881026,
Low-income countries,,1932,0.03163906,
Low-income countries,,1933,0.036172047,
Low-income countries,,1934,0.04772937,
Low-income countries,,1935,0.055402633,
Low-income countries,,1936,0.0644856,
Low-income countries,,1937,0.06934662,
Low-income countries,,1938,0.09117199,
Low-income countries,,1939,0.11717393,
Low-income countries,,1940,0.1479438,
Low-income countries,,1941,0.16320647,
Low-income countries,,1942,0.17837259,
Low-income countries,,1943,0.17162411,
Low-income countries,,1944,0.17823003,
Low-income countries,,1945,0.002960173,
Low-income countries,,1946,0.0043376093,
Low-income countries,,1947,0.004519741,
Low-income countries,,1948,0.01702134,
Low-income countries,,1949,0.021430597,
Low-income countries,,1950,0.048349395,
Low-income countries,,1951,0.052689675,
Low-income countries,,1952,0.05909404,
Low-income countries,,1953,0.068782315,
Low-income countries,,1954,0.1362183,
Low-income countries,,1955,0.15587476,
Low-income countries,,1956,0.16783503,
Low-income countries,,1957,0.19609262,
Low-income countries,,1958,0.21680826,
Low-income countries,,1959,0.25124115,
Low-income countries,,1960,0.29187664,
Low-income countries,,1961,0.29931873,
Low-income countries,,1962,0.32999873,
Low-income countries,,1963,0.3351925,
Low-income countries,,1964,0.3597144,
Low-income countries,,1965,0.41490322,
Low-income countries,,1966,0.43647698,
Low-income countries,,1967,0.45658433,
Low-income countries,,1968,0.5650216,
Low-income countries,,1969,0.5618234,
Low-income countries,,1970,0.5894442,
Low-income countries,,1971,0.7814214,
Low-income countries,,1972,0.6535431,
Low-income countries,,1973,0.68829286,
Low-income countries,,1974,0.7022343,
Low-income countries,,1975,0.71365625,
Low-income countries,,1976,0.7135831,
Low-income countries,,1977,0.72417516,
Low-income countries,,1978,0.68327254,
Low-income countries,,1979,0.71753806,
Low-income countries,,1980,0.7142052,
Low-income countries,,1981,0.7250441,
Low-income countries,,1982,0.7097162,
Low-income countries,,1983,0.7473578,
Low-income countries,,1984,0.78558034,
Low-income countries,,1985,0.7990056,
Low-income countries,,1986,0.83145416,
Low-income countries,,1987,0.900283,
Low-income countries,,1988,0.97352684,
Low-income countries,,1989,0.9729505,
Low-income countries,,1990,0.6453852,
Low-income countries,,1991,0.6211202,
Low-income countries,,1992,0.5537704,
Low-income countries,,1993,0.5115803,
Low-income countries,,1994,0.4812153,
Low-income countries,,1995,0.4598118,
Low-income countries,,1996,0.42583552,
Low-income countries,,1997,0.41739652,
Low-income countries,,1998,0.40430066,
Low-income countries,,1999,0.41910776,
Low-income countries,,2000,0.421683,
Low-income countries,,2001,0.4165342,
Low-income countries,,2002,0.375537,
Low-income countries,,2003,0.41707185,
Low-income countries,,2004,0.41016957,
Low-income countries,,2005,0.4095195,
Low-income countries,,2006,0.4158315,
Low-income countries,,2007,0.41438442,
Low-income countries,,2008,0.42715767,
Low-income countries,,2009,0.41407964,
Low-income countries,,2010,0.40235877,
Low-income countries,,2011,0.35869727,
Low-income countries,,2012,0.32297143,
Low-income countries,,2013,0.29663208,
Low-income countries,,2014,0.30229276,
Low-income countries,,2015,0.25724825,
Low-income countries,,2016,0.26178363,
Low-income countries,,2017,0.322218,
Low-income countries,,2018,0.31001645,
Low-income countries,,2019,0.32463774,
Low-income countries,,2020,0.30494767,
Low-income countries,,2021,0.28585762,
Low-income countries,,2022,0.28275815,
Low-income countries,,2023,0.28402174,
Low-income countries,,2024,0.27879202,
Lower-middle-income countries,,1830,1.994195e-06,
Lower-middle-income countries,,1831,2.3821087e-06,
Lower-middle-income countries,,1832,1.5791586e-06,
Lower-middle-income countries,,1833,1.9684717e-06,
Lower-middle-income countries,,1850,1.1286736e-05,
Lower-middle-income countries,,1855,3.3545082e-05,
Lower-middle-income countries,,1858,0.0011312978,
Lower-middle-income countries,,1859,0.0017921213,
Lower-middle-income countries,,1860,0.001818373,
Lower-middle-income countries,,1861,0.0014319206,
Lower-middle-income countries,,1862,0.0015717931,
Lower-middle-income countries,,1863,0.0017180792,
Lower-middle-income countries,,1864,0.0016333038,
Lower-middle-income countries,,1865,0.0016085589,
Lower-middle-income countries,,1866,0.0019595553,
Lower-middle-income countries,,1867,0.0002986419,
Lower-middle-income countries,,1868,0.00025705987,
Lower-middle-income countries,,1869,0.00033681229,
Lower-middle-income countries,,1870,0.00035890695,
Lower-middle-income countries,,1871,0.000490656,
Lower-middle-income countries,,1872,0.00051578967,
Lower-middle-income countries,,1873,0.0004931939,
Lower-middle-income countries,,1874,0.00057496555,
Lower-middle-income countries,,1875,0.000662017,
Lower-middle-income countries,,1876,0.00082849123,
Lower-middle-income countries,,1877,0.00083800504,
Lower-middle-income countries,,1878,0.0056205816,
Lower-middle-income countries,,1879,0.005425974,
Lower-middle-income countries,,1880,0.0061080065,
Lower-middle-income countries,,1881,0.0060395696,
Lower-middle-income countries,,1882,0.006978037,
Lower-middle-income countries,,1883,0.007695512,
Lower-middle-income countries,,1884,0.008395921,
Lower-middle-income countries,,1885,0.0077633853,
Lower-middle-income countries,,1886,0.0084539335,
Lower-middle-income countries,,1887,0.009215683,
Lower-middle-income countries,,1888,0.010066454,
Lower-middle-income countries,,1889,0.01150148,
Lower-middle-income countries,,1890,0.012683694,
Lower-middle-income countries,,1891,0.013660093,
Lower-middle-income countries,,1892,0.0153116025,
Lower-middle-income countries,,1893,0.017401619,
Lower-middle-income countries,,1894,0.016767029,
Lower-middle-income countries,,1895,0.020128727,
Lower-middle-income countries,,1896,0.02186227,
Lower-middle-income countries,,1897,0.024171773,
Lower-middle-income countries,,1898,0.026860131,
Lower-middle-income countries,,1899,0.029752951,
Lower-middle-income countries,,1900,0.03402978,
Lower-middle-income countries,,1901,0.03676817,
Lower-middle-income countries,,1902,0.039060798,
Lower-middle-income countries,,1903,0.039864637,
Lower-middle-income countries,,1904,0.044645574,
Lower-middle-income countries,,1905,0.044619568,
Lower-middle-income countries,,1906,0.05082256,
Lower-middle-income countries,,1907,0.056031004,
Lower-middle-income countries,,1908,0.06271445,
Lower-middle-income countries,,1909,0.061367825,
Lower-middle-income countries,,1910,0.06018567,
Lower-middle-income countries,,1911,0.062689066,
Lower-middle-income countries,,1912,0.07127343,
Lower-middle-income countries,,1913,0.07840286,
Lower-middle-income countries,,1914,0.07953534,
Lower-middle-income countries,,1915,0.08178252,
Lower-middle-income countries,,1916,0.08391419,
Lower-middle-income countries,,1917,0.08699026,
Lower-middle-income countries,,1918,0.09220162,
Lower-middle-income countries,,1919,0.098493196,
Lower-middle-income countries,,1920,0.081815034,
Lower-middle-income countries,,1921,0.08812246,
Lower-middle-income countries,,1922,0.086069435,
Lower-middle-income countries,,1923,0.08869153,
Lower-middle-income countries,,1924,0.09489977,
Lower-middle-income countries,,1925,0.09424714,
Lower-middle-income countries,,1926,0.09561132,
Lower-middle-income countries,,1927,0.100994475,
Lower-middle-income countries,,1928,0.1072135,
Lower-middle-income countries,,1929,0.10911925,
Lower-middle-income countries,,1930,0.111550756,
Lower-middle-income countries,,1931,0.10245607,
Lower-middle-income countries,,1932,0.09670898,
Lower-middle-income countries,,1933,0.095224895,
Lower-middle-income countries,,1934,0.10496673,
Lower-middle-income countries,,1935,0.109720536,
Lower-middle-income countries,,1936,0.111811124,
Lower-middle-income countries,,1937,0.120801404,
Lower-middle-income countries,,1938,0.12969819,
Lower-middle-income countries,,1939,0.13002531,
Lower-middle-income countries,,1940,0.1396762,
Lower-middle-income countries,,1941,0.13902763,
Lower-middle-income countries,,1942,0.12091159,
Lower-middle-income countries,,1943,0.1091754,
Lower-middle-income countries,,1944,0.11537203,
Lower-middle-income countries,,1945,0.121932596,
Lower-middle-income countries,,1946,0.12410875,
Lower-middle-income countries,,1947,0.12973545,
Lower-middle-income countries,,1948,0.13546172,
Lower-middle-income countries,,1949,0.14660716,
Lower-middle-income countries,,1950,0.19498004,
Lower-middle-income countries,,1951,0.20208617,
Lower-middle-income countries,,1952,0.21258868,
Lower-middle-income countries,,1953,0.21413486,
Lower-middle-income countries,,1954,0.2242224,
Lower-middle-income countries,,1955,0.23955306,
Lower-middle-income countries,,1956,0.24533167,
Lower-middle-income countries,,1957,0.2640873,
Lower-middle-income countries,,1958,0.27378613,
Lower-middle-income countries,,1959,0.27978513,
Lower-middle-income countries,,1960,0.29857135,
Lower-middle-income countries,,1961,0.30678037,
Lower-middle-income countries,,1962,0.32483232,
Lower-middle-income countries,,1963,0.34314683,
Lower-middle-income countries,,1964,0.3496031,
Lower-middle-income countries,,1965,0.37412545,
Lower-middle-income countries,,1966,0.38856143,
Lower-middle-income countries,,1967,0.38445088,
Lower-middle-income countries,,1968,0.40003192,
Lower-middle-income countries,,1969,0.4091162,
Lower-middle-income countries,,1970,0.42733347,
Lower-middle-income countries,,1971,0.44553623,
Lower-middle-income countries,,1972,0.46073171,
Lower-middle-income countries,,1973,0.47883013,
Lower-middle-income countries,,1974,0.4874819,
Lower-middle-income countries,,1975,0.49243206,
Lower-middle-income countries,,1976,0.49972478,
Lower-middle-income countries,,1977,0.506352,
Lower-middle-income countries,,1978,0.507051,
Lower-middle-income countries,,1979,0.53195995,
Lower-middle-income countries,,1980,0.5410821,
Lower-middle-income countries,,1981,0.5476125,
Lower-middle-income countries,,1982,0.5509358,
Lower-middle-income countries,,1983,0.5605977,
Lower-middle-income countries,,1984,0.56235105,
Lower-middle-income countries,,1985,0.5856202,
Lower-middle-income countries,,1986,0.5968626,
Lower-middle-income countries,,1987,0.6056555,
Lower-middle-income countries,,1988,0.6311373,
Lower-middle-income countries,,1989,0.6321173,
Lower-middle-income countries,,1990,0.645022,
Lower-middle-income countries,,1991,0.6544189,
Lower-middle-income countries,,1992,0.6771341,
Lower-middle-income countries,,1993,0.6890732,
Lower-middle-income countries,,1994,0.7224907,
Lower-middle-income countries,,1995,0.7446013,
Lower-middle-income countries,,1996,0.785349,
Lower-middle-income countries,,1997,0.8063058,
Lower-middle-income countries,,1998,0.81155854,
Lower-middle-income countries,,1999,0.84218657,
Lower-middle-income countries,,2000,0.85887897,
Lower-middle-income countries,,2001,0.8517406,
Lower-middle-income countries,,2002,0.8567183,
Lower-middle-income countries,,2003,0.87758076,
Lower-middle-income countries,,2004,0.9080505,
Lower-middle-income countries,,2005,0.9331724,
Lower-middle-income countries,,2006,0.9663389,
Lower-middle-income countries,,2007,1.0039256,
Lower-middle-income countries,,2008,1.0426241,
Lower-middle-income countries,,2009,1.0759768,
Lower-middle-income countries,,2010,1.1131028,
Lower-middle-income countries,,2011,1.1566769,
Lower-middle-income countries,,2012,1.1982186,
Lower-middle-income countries,,2013,1.2158705,
Lower-middle-income countries,,2014,1.2802596,
Lower-middle-income countries,,2015,1.3131576,
Lower-middle-income countries,,2016,1.3730755,
Lower-middle-income countries,,2017,1.4074733,
Lower-middle-income countries,,2018,1.4543233,
Lower-middle-income countries,,2019,1.4780236,
Lower-middle-income countries,,2020,1.4058461,
Lower-middle-income countries,,2021,1.496584,
Lower-middle-income countries,,2022,1.5195979,
Lower-middle-income countries,,2023,1.5827204,
Lower-middle-income countries,,2024,1.6299206,
North America,,1790,0.00023660681,
North America,,1800,0.017906494,
North America,,1801,0.018690445,
North America,,1802,0.01989458,
North America,,1803,0.020074496,
North America,,1804,0.02216836,
North America,,1805,0.022290347,
North America,,1806,0.021465817,
North America,,1807,0.023872076,
North America,,1808,0.024383908,
North America,,1809,0.024646167,
North America,,1810,0.024993857,
North America,,1811,0.026250409,
North America,,1812,0.02780726,
North America,,1813,0.029262545,
North America,,1814,0.030839905,
North America,,1815,0.032332525,
North America,,1816,0.034892946,
North America,,1817,0.036947973,
North America,,1818,0.03925944,
North America,,1819,0.03754317,
North America,,1820,0.038160235,
North America,,1821,0.039216816,
North America,,1822,0.040193643,
North America,,1823,0.041189134,
North America,,1824,0.045550894,
North America,,1825,0.05005761,
